sale_id;item_id;quantity_purchased
46244;1071;1
46244;1258;1
46244;1317;1
46244;1351;1
46244;1520;1
46244;1590;1
46244;1697;1
46244;1816;1
46245;239;1
46245;1317;1
46246;92;1
46246;1129;1
46247;1127;1
46248;1351;1
46249;1622;1
46250;43;1
46251;1333;1
46251;1674;1
46252;1351;1
46253;815;1
46253;1351;2
46254;182;1
46254;360;1
46254;1588;1
46255;1125;1
46255;1240;4
46255;1312;1
46256;1316;1
46257;1125;3
46257;1127;1
46257;1697;1
46257;1798;1
46258;1312;1
46258;1351;1
46259;1804;1
46260;1238;1
46260;1421;1
46260;1451;1
46261;1351;1
46261;1424;1
46262;311;2
46262;916;1
46263;1748;1
46264;1224;1
46264;1229;1
46264;1351;1
46264;1776;1
46265;1421;1
46266;1073;1
46267;1335;1
46268;1238;1
46269;1351;1
46269;1460;1
46270;1317;1
46270;1610;1
46271;1229;1
46271;1574;1
46272;1073;2
46273;1351;1
46273;1536;1
46274;1351;1
46275;1572;1
46276;1238;1
46276;1286;1
46276;1328;1
46277;1697;1
46278;867;1
46279;1572;1
46280;1599;1
46281;916;1
46282;1066;1
46282;1813;1
46283;178;1
46284;1560;1
46285;1351;1
46286;53;1
46286;1534;1
46287;882;1
46287;1345;1
46288;1240;1
46289;780;1
46290;1351;1
46290;1460;1
46291;1398;1
46292;182;1
46293;53;1
46294;831;1
46294;1798;1
46295;1351;1
46296;53;1
46297;1351;1
46298;867;1
46298;1258;1
46298;1697;1
46298;1795;1
46299;1351;2
46300;69;1
46300;1125;3
46301;831;1
46301;1516;1
46302;831;1
46302;1238;3
46303;795;1
46304;446;1
46304;774;1
46305;1328;1
46305;1457;1
46306;1235;1
46307;1312;1
46307;1351;2
46307;1609;1
46308;480;1
46309;1317;1
46309;1457;1
46310;1317;1
46311;1238;1
46312;1741;1
46313;1536;1
46314;1536;1
46315;151;1
46315;867;1
46315;1235;1
46316;774;1
46317;867;1
46317;1053;1
46317;1258;1
46318;831;2
46318;1798;2
46319;360;1
46319;1351;1
46320;1351;1
46320;1562;1
46321;1744;1
46322;1317;1
46323;1351;1
46324;734;1
46325;1809;1
46326;239;1
46326;1351;1
46327;247;1
46328;1317;1
46329;1351;-1
46330;89;1
46330;1494;1
46331;510;1
46332;360;1
46332;1317;1
46332;1457;1
46333;1313;1
46334;734;-1
46335;1066;1
46335;1650;1
46336;572;1
46336;831;1
46337;1560;1
46338;1053;1
46338;1697;1
46339;502;1
46339;1714;2
46340;1674;2
46341;1351;1
46342;1351;1
46343;1238;1
46344;1351;1
46344;1622;1
46345;774;1
46345;1590;1
46346;43;1
46346;1313;1
46347;1816;1
46348;1238;1
46349;1351;1
46350;1313;1
46350;1317;1
46351;1618;1
46352;1451;1
46352;1766;1
46353;1529;1
46354;53;1
46355;1715;1
46356;418;1
46357;1351;2
46358;1491;1
46359;266;1
46359;307;2
46360;1458;1
46360;1574;1
46361;128;1
46361;518;1
46362;959;1
46362;1351;1
46363;43;1
46364;207;1
46365;1238;1
46366;1697;1
46367;1549;1
46367;1709;1
46368;831;1
46368;1238;1
46369;510;1
46369;1268;1
46370;774;1
46370;1238;1
46371;1424;1
46372;1369;1
46373;1333;1
46373;1739;1
46374;43;1
46374;1312;1
46374;1351;1
46375;1622;1
46376;1622;-1
46377;1622;1
46378;774;1
46379;1398;1
46380;53;1
46380;774;1
46380;1589;1
46381;1240;2
46382;867;1
46382;1258;1
46383;1238;1
46384;1312;1
46385;44;1
46385;1351;1
46386;128;1
46386;1801;1
46387;1573;1
46388;1351;1
46389;1421;1
46390;867;2
46390;1258;2
46391;1313;1
46391;1351;1
46392;307;1
46392;1351;1
46392;1398;1
46392;1422;1
46393;1351;1
46393;1483;1
46394;1312;1
46395;239;1
46395;1351;1
46396;1317;1
46396;1421;1
46397;182;1
46398;276;1
46398;1351;1
46399;1238;1
46400;1229;1
46401;239;1
46401;1351;1
46402;311;1
46403;916;1
46404;1378;1
46405;108;1
46406;1351;1
46407;1351;1
46407;1424;1
46408;1235;1
46408;1767;1
46409;1238;1
46409;1317;1
46409;1697;1
46410;53;1
46411;1808;1
46411;1812;1
46412;774;1
46412;1351;2
46413;1317;1
46413;1744;1
46414;53;1
46415;830;1
46415;1775;1
46416;311;1
46416;1494;1
46417;1776;1
46417;1798;1
46418;1238;1
46419;1572;1
46420;555;1
46421;1610;1
46422;418;1
46422;1776;1
46423;1776;1
46424;1351;1
46424;1817;1
46425;1312;1
46426;1351;1
46427;1053;1
46428;1549;1
46429;1170;1
46430;867;3
46430;1053;1
46431;1317;1
46432;1549;1
46433;1576;1
46433;1611;1
46434;1701;2
46435;1541;1
46436;916;1
46437;1341;1
46437;1351;1
46438;916;1
46439;1351;1
46440;1590;1
46440;1754;1
46441;1351;1
46441;1536;1
46442;1701;2
46443;43;1
46443;774;1
46443;1351;1
46444;1572;1
46445;1324;1
46446;1789;1
46447;1233;1
46447;1560;1
46447;1816;1
46448;981;1
46448;1312;1
46449;418;1
46450;1242;1
46450;1286;1
46451;446;2
46451;867;1
46452;307;1
46452;1242;1
46453;182;2
46453;276;1
46453;1351;1
46454;66;1
46455;1494;1
46456;867;1
46457;1449;1
46458;1611;1
46459;1351;1
46459;1369;1
46459;1701;2
46459;1776;1
46460;1286;1
46460;1697;1
46461;1483;1
46462;1351;1
46463;360;1
46464;916;1
46464;1497;1
46465;1317;1
46466;1497;1
46467;1754;1
46468;1286;1
46468;1317;1
46468;1697;1
46469;1351;1
46470;43;1
46471;916;-1
46472;1812;1
46473;502;1
46473;1496;1
46474;151;1
46475;239;1
46475;1317;1
46476;1324;1
46477;916;1
46477;1238;2
46477;1313;1
46477;1698;1
46478;1494;1
46479;518;1
46480;1317;1
46481;272;1
46481;1351;1
46482;1312;1
46482;1317;1
46483;382;1
46483;1238;1
46484;1233;1
46485;1351;1
46486;487;1
46487;1351;1
46488;1312;1
46489;1317;1
46490;1817;1
46491;1324;1
46491;1421;1
46492;518;1
46493;1351;1
46494;1317;1
46494;1324;1
46495;1313;1
46495;1351;1
46496;1351;1
46496;1806;1
46497;1317;1
46497;1701;2
46498;1242;1
46498;1740;1
46499;1053;1
46500;981;1
46500;1351;1
46501;1234;1
46501;1286;1
46502;1351;1
46503;1351;1
46504;1351;2
46505;1739;1
46506;1049;1
46507;814;1
46507;1486;1
46508;1351;1
46509;43;1
46510;1754;1
46511;1537;1
46512;239;1
46512;1351;1
46513;43;1
46513;266;1
46513;511;1
46513;1073;4
46513;1351;1
46513;1534;1
46513;1677;1
46514;734;1
46514;867;1
46515;1369;1
46516;1318;1
46517;1312;1
46518;1351;1
46519;1598;1
46520;182;1
46520;446;2
46521;202;1
46522;1317;1
46523;1238;1
46523;1549;1
46524;1351;1
46525;675;1
46525;1233;1
46526;1801;1
46527;518;1
46528;276;1
46528;1240;1
46529;1328;1
46530;1483;1
46531;1318;1
46531;1622;1
46532;1268;1
46533;1576;1
46534;1351;1
46534;1457;1
46535;1351;1
46535;1622;1
46536;1238;1
46537;1312;1
46537;1457;1
46538;1351;4
46539;1701;2
46540;1351;1
46541;239;1
46541;1748;1
46542;1053;1
46542;1238;1
46543;239;1
46543;1071;1
46543;1317;1
46544;1801;1
46545;774;1
46545;1129;1
46545;1312;1
46546;1745;1
46547;1320;1
46548;1233;1
46548;1560;1
46549;1497;1
46550;1789;1
46551;1240;1
46552;239;1
46553;276;1
46554;1798;1
46554;1812;1
46555;1317;1
46556;1071;1
46556;1424;1
46556;1496;1
46556;1697;1
46557;1317;1
46557;1336;1
46558;1312;1
46558;1317;1
46559;1351;1
46559;1789;1
46560;276;1
46560;1317;1
46561;1066;1
46562;831;1
46563;1312;1
46564;1317;1
46564;1460;1
46565;1071;1
46566;774;1
46567;1680;1
46568;1317;1
46569;1494;1
46570;1071;1
46570;1328;1
46571;53;1
46571;1497;1
46572;1238;1
46573;831;1
46573;1233;1
46574;1798;1
46575;1071;1
46576;43;1
46577;1238;1
46577;1497;1
46578;518;1
46579;1667;1
46580;916;1
46581;43;1
46582;831;1
46583;1238;1
46583;1576;1
46584;446;2
46585;1804;1
46586;1066;1
46587;867;1
46588;239;1
46588;1351;1
46589;1224;1
46589;1351;2
46589;1369;1
46589;1715;1
46590;1313;1
46591;510;1
46592;1351;1
46592;1369;1
46593;450;1
46594;684;1
46595;1576;1
46595;1589;1
46596;1317;1
46596;1811;1
46597;446;2
46597;1317;1
46598;53;1
46599;1589;1
46599;1754;1
46600;1817;1
46601;1697;1
46602;1424;1
46603;1351;1
46604;1801;1
46605;207;1
46605;1071;1
46605;1534;1
46606;1317;1
46607;1316;1
46607;1810;1
46608;831;1
46608;1516;1
46609;1754;1
46609;1798;1
46610;734;2
46611;239;1
46611;450;1
46611;1071;1
46612;1351;2
46613;1312;1
46613;1317;1
46613;1457;1
46614;1037;1
46615;1317;1
46616;1053;1
46617;446;1
46617;1313;1
46618;1697;1
46619;128;1
46620;151;1
46620;450;1
46621;450;1
46621;1317;1
46622;831;1
46622;1588;1
46623;1317;1
46623;1817;1
46624;266;1
46624;1317;1
46625;548;1
46625;1313;1
46626;1351;1
46626;1692;1
46627;1351;1
46628;1351;1
46629;1495;1
46629;1697;1
46630;1317;1
46630;1701;2
46631;1351;3
46632;1351;1
46633;774;1
46633;1317;1
46634;446;1
46635;1351;1
46635;1670;1
46636;1351;1
46637;774;1
46638;1351;1
46639;1561;1
46640;1312;1
46641;690;1
46641;1316;2
46642;1351;1
46642;1566;1
46643;363;1
46643;1328;1
46644;502;1
46644;867;1
46645;446;1
46646;1312;1
46646;1351;1
46647;1495;1
46648;1351;1
46649;1318;1
46650;1316;1
46651;1127;1
46651;1707;1
46652;1369;1
46653;1697;1
46653;1803;1
46654;1229;1
46655;1351;1
46656;1296;1
46657;1807;1
46658;1286;2
46658;1697;1
46659;1754;1
46660;1650;1
46661;1168;1
46662;1351;2
46663;1471;1
46664;1739;1
46665;916;1
46666;450;1
46666;1351;1
46666;1562;1
46666;1688;1
46667;1317;1
46668;867;1
46668;1258;1
46669;1313;1
46670;1805;1
46671;1335;1
46671;1688;1
46672;1471;1
46673;355;2
46674;916;1
46675;1754;1
46675;1818;1
46676;518;1
46676;1560;1
46677;774;1
46678;1071;1
46678;1330;1
46679;1337;1
46680;1066;1
46680;1238;1
46680;1754;1
46681;1238;1
46682;1495;1
46683;1421;1
46684;1233;2
46685;1497;1
46685;1819;1
46686;1317;1
46686;1650;1
46687;1286;1
46688;1317;1
46688;1650;1
46689;1216;1
46690;363;1
46691;1775;1
46692;119;1
46692;1618;1
46693;1697;1
46694;518;1
46694;1457;1
46694;1697;1
46695;867;1
46695;1362;1
46696;119;1
46696;1317;1
46697;1615;1
46698;1238;2
46699;1561;1
46700;1286;1
46701;1615;1
46702;1772;1
46702;1818;1
46703;1313;1
46703;1497;1
46704;1286;1
46704;1697;1
46705;855;1
46706;92;1
46706;1317;1
46707;43;1
46707;307;2
46707;1224;1
46707;1317;1
46708;1615;1
46708;1688;1
46709;867;1
46709;1238;1
46710;916;1
46710;1286;2
46711;1697;1
46712;1240;1
46713;1317;1
46714;1317;1
46715;1615;1
46715;1701;2
46716;774;1
46717;1238;1
46717;1449;1
46718;854;1
46718;1240;1
46718;1369;1
46719;446;1
46720;239;1
46720;1688;1
46721;1812;1
46722;1317;1
46723;1500;1
46724;272;1
46724;1317;1
46725;1071;1
46726;1317;1
46726;1609;1
46727;855;1
46727;1812;1
46728;867;1
46728;1238;1
46729;1615;1
46729;1688;1
46730;119;1
46731;247;1
46732;1688;1
46733;418;1
46734;1229;1
46734;1402;2
46735;916;1
46735;1316;1
46736;1351;1
46736;1602;1
46737;1141;1
46738;1071;2
46738;1313;1
46739;1456;1
46740;1216;1
46740;1536;1
46741;1238;1
46741;1514;1
46742;1775;1
46743;1071;2
46743;1615;2
46744;1071;2
46744;1615;2
46745;916;1
46745;1286;1
46746;916;1
46746;1286;1
46747;119;1
46747;266;1
46747;867;1
46747;916;1
46747;1071;2
46747;1216;1
46747;1286;1
46747;1317;2
46747;1424;1
46747;1491;1
46747;1572;1
46747;1589;1
46747;1615;2
46747;1688;1
46748;1194;1
46748;1317;1
46749;916;1
46749;1316;1
46750;1421;1
46751;1238;1
46752;916;1
46752;1316;1
46753;1819;1
46754;1495;1
46755;446;1
46756;239;1
46756;1071;1
46757;497;1
46758;119;1
46758;178;1
46758;882;1
46759;266;1
46760;1494;1
46761;1330;1
46762;1820;1
46763;1317;2
46763;1328;1
46763;1615;1
46764;207;1
46765;1340;1
46766;43;1
46766;1240;1
46766;1421;1
46767;795;1
46768;1238;1
46768;1330;1
46769;244;1
46769;267;1
46770;1819;1
46771;208;2
46772;276;1
46773;48;2
46773;555;1
46773;774;1
46774;1615;1
46775;1286;1
46775;1789;1
46776;882;1
46776;1317;1
46776;1421;1
46777;446;1
46778;1330;1
46779;1141;1
46779;1240;1
46779;1610;1
46780;1242;1
46780;1798;1
46781;867;1
46781;1242;1
46782;1312;1
46783;518;1
46783;1812;1
46784;244;1
46784;1798;1
46785;1369;1
46786;1812;1
46787;1602;1
46788;1497;1
46789;1820;1
46790;119;1
46791;882;1
46792;92;1
46792;1317;1
46793;1497;3
46794;1536;1
46795;130;1
46796;1351;2
46797;774;1
46797;1497;1
46798;127;1
46798;1317;1
46799;1816;1
46800;1317;1
46801;1819;1
46802;1650;1
46802;1688;1
46803;1421;1
46804;1812;1
46805;1471;2
46806;1497;1
46807;1351;1
46808;1317;1
46809;130;1
46809;1460;1
46810;774;1
46810;1698;2
46811;1341;1
46812;1351;1
46813;1312;1
46813;1351;1
46814;1351;1
46815;43;1
46816;1351;1
46817;51;1
46818;207;1
46819;1238;1
46819;1282;1
46819;1351;1
46820;1286;1
46821;867;1
46821;1819;1
46822;487;1
46822;867;2
46822;1313;1
46823;1317;1
46824;1789;1
46825;53;1
46825;1317;1
46826;1351;1
46827;446;1
46827;867;1
46827;1258;1
46827;1819;1
46828;1747;1
46829;119;1
46829;1351;1
46830;981;1
46830;1312;1
46830;1351;1
46831;1351;1
46832;119;1
46832;1758;1
46833;1351;1
46834;1317;1
46834;1615;1
46835;266;1
46836;1714;1
46837;202;1
46838;239;1
46838;1066;1
46838;1471;1
46838;1798;1
46839;48;2
46839;239;1
46839;446;1
46840;1189;2
46841;1351;1
46842;1238;2
46843;1141;1
46843;1351;2
46843;1789;1
46844;53;1
46845;363;1
46846;119;1
46846;1351;1
46847;1491;1
46847;1753;1
46848;1775;1
46848;1819;1
46849;831;1
46849;1238;1
46850;1313;1
46851;1238;1
46852;418;1
46852;867;1
46852;1258;1
46852;1312;1
46853;1421;1
46854;1497;1
46854;1812;1
46855;1615;1
46856;1820;1
46857;1660;2
46858;446;1
46858;1610;1
46859;1170;1
46859;1680;1
46860;1351;1
46861;1238;1
46861;1351;1
46861;1820;1
46862;212;1
46863;1238;1
46864;1754;1
46865;1312;1
46865;1351;1
46866;1351;1
46867;1312;1
46867;1351;1
46868;1351;1
46869;1351;1
46870;1497;1
46871;1458;1
46872;1216;2
46872;1312;1
46872;1775;1
46873;119;1
46873;1351;1
46874;1127;1
46875;1497;1
46876;1754;1
46877;1670;1
46878;1622;1
46879;1317;1
46880;1622;1
46881;1351;1
46882;1351;1
46883;1053;1
46883;1238;1
46884;1497;1
46885;1170;1
46886;1170;1
46886;1680;1
46887;1351;1
46888;1491;1
46889;1497;1
46890;1312;1
46891;1238;1
46892;1460;1
46893;986;1
46894;1497;1
46895;43;1
46896;1351;1
46897;1650;1
46898;867;1
46898;1754;1
46899;130;1
46899;1238;1
46900;1402;1
46901;1312;1
46902;1317;1
46903;1798;1
46904;1754;1
46904;1813;1
46905;437;1
46905;1789;1
46906;1351;1
46907;1320;1
46908;1351;1
46909;1491;1
46909;1754;1
46910;1312;1
46911;272;1
46911;1317;1
46912;1312;1
46913;1714;1
46914;130;1
46914;867;1
46915;1317;1
46916;1318;1
46917;1020;1
46917;1351;1
46918;1351;1
46919;1351;1
46920;1238;2
46921;1216;2
46921;1421;1
46922;1650;1
46922;1698;1
46923;272;1
46923;1351;1
46924;1494;1
46925;130;1
46925;1798;1
46926;178;1
46926;1240;1
46926;1312;1
46926;1715;1
46927;1312;1
46927;1789;1
46928;1020;1
46929;1494;2
46929;1754;1
46930;1009;1
46930;1491;1
46931;1351;1
46931;1622;1
46932;1754;1
46932;1798;1
46933;1351;1
46933;1650;1
46934;48;6
46934;1237;1
46935;363;1
46935;1483;1
46936;43;1
46936;1351;1
46936;1688;1
46937;1351;1
46938;1141;1
46938;1312;1
46938;1351;1
46939;1351;1
46940;1049;1
46940;1317;1
46941;1819;1
46942;867;1
46943;1071;1
46943;1602;1
46944;1312;1
46945;1497;1
46945;1812;1
46946;1796;1
46947;816;1
46947;1421;1
46948;1238;1
46949;1296;1
46950;1320;1
46951;1351;1
46951;1768;1
46952;48;2
46952;1351;1
46953;1258;1
46954;1238;1
46954;1362;1
46955;1754;1
46956;1330;1
46956;1351;1
46957;1240;1
46958;1560;1
46959;831;1
46960;1812;1
46961;1358;1
46962;1754;1
46962;1798;1
46963;1688;1
46964;1351;1
46965;1240;1
46966;1053;2
46966;1491;1
46966;1494;3
46967;1229;1
46967;1351;2
46968;867;1
46969;548;1
46969;795;1
46970;48;2
46971;1615;1
46972;1238;1
46972;1513;1
46972;1655;1
46973;480;1
46974;272;1
46975;1555;1
46975;1813;1
46976;92;1
46976;1351;1
46977;1539;2
46978;1818;1
46978;1819;1
46979;1351;1
46980;1615;1
46981;1238;1
46982;1610;1
46983;1820;1
46984;795;1
46984;1240;1
46985;1357;1
46985;1497;1
46986;1313;1
46987;1286;1
46988;795;1
46989;1351;1
46990;43;1
46991;1351;1
46991;1688;1
46992;119;1
46992;1688;1
46993;202;1
46994;1317;1
46995;1312;1
46995;1317;1
46995;1615;1
46996;1351;1
46997;691;1
46997;1276;1
46998;1513;1
46999;691;-1
47000;691;1
47001;1313;1
47001;1768;1
47002;1071;1
47003;1358;1
47003;1819;1
47004;21;1
47004;1698;1
47005;1615;1
47006;502;1
47006;1491;1
47007;1494;1
47008;1127;1
47008;1238;1
47009;151;1
47009;1351;2
47010;867;2
47011;1362;1
47012;178;1
47012;756;1
47012;1351;1
47012;1457;1
47013;130;1
47013;208;2
47014;1258;1
47015;1238;1
47016;239;1
47016;1351;1
47017;208;2
47018;1238;1
47019;43;1
47020;1312;1
47020;1351;1
47021;239;1
47021;1351;1
47022;882;1
47023;1312;1
47024;1734;1
47024;1754;1
47025;1688;1
47026;43;1
47026;276;1
47027;1561;1
47028;53;1
47029;1351;1
47030;1622;1
47031;867;1
47031;1258;1
47032;547;1
47033;1238;1
47034;1276;1
47034;1598;1
47035;239;1
47036;208;2
47036;437;1
47036;1240;1
47036;1622;1
47036;1648;1
47037;1768;1
47038;1240;1
47039;867;1
47039;1258;1
47040;1238;1
47040;1362;1
47041;1615;1
47042;1351;1
47042;1421;1
47043;1789;1
47044;1312;1
47045;1351;1
47046;1238;1
47047;208;2
47047;1351;1
47047;1426;1
47048;1238;1
47048;1615;1
47049;867;1
47050;276;1
47051;1312;1
47052;1238;1
47052;1514;1
47053;1649;1
47054;1071;1
47054;1312;1
47055;1313;1
47056;43;1
47056;437;1
47057;867;1
47058;1238;1
47059;208;2
47059;1336;1
47060;867;1
47060;1258;1
47060;1362;1
47061;867;1
47062;1497;1
47063;1216;1
47064;1351;1
47065;1494;1
47065;1819;1
47066;720;1
47066;1424;1
47067;1351;4
47068;276;1
47068;1351;1
47069;208;2
47069;1351;1
47069;1610;1
47070;1351;1
47071;1457;1
47072;1734;1
47073;1312;1
47074;518;1
47074;831;1
47074;1451;1
47075;518;1
47076;1497;1
47076;1555;1
47077;795;1
47078;92;1
47078;1351;1
47078;1457;1
47079;1071;1
47079;1312;1
47080;1351;1
47081;1238;1
47081;1812;1
47082;867;1
47083;1754;1
47084;43;1
47085;43;1
47086;1754;1
47087;1238;1
47088;1238;1
47089;1351;1
47089;1375;1
47090;1276;1
47090;1808;1
47090;1812;1
47091;1358;1
47092;1240;1
47093;1671;1
47094;1471;1
47095;1497;1
47096;1471;1
47097;1351;2
47098;1351;1
47099;1193;1
47100;1238;1
47101;652;1
47101;1351;1
47102;1351;1
47103;1358;1
47103;1494;1
47104;1615;1
47105;1421;1
47106;35;1
47106;1819;1
47107;1317;1
47108;1066;1
47108;1238;2
47108;1555;1
47109;518;1
47109;831;1
47110;1351;1
47111;986;1
47111;1317;1
47112;1240;1
47113;1317;1
47114;208;2
47114;1351;1
47115;1238;1
47116;1238;2
47117;375;1
47117;510;1
47117;1238;1
47117;1240;2
47118;916;1
47118;1494;1
47119;1238;1
47119;1351;1
47119;1466;1
47120;1317;1
47120;1820;1
47121;1238;1
47122;1313;1
47123;1497;1
47123;1513;1
47124;1053;1
47124;1238;1
47125;1570;1
47126;1351;1
47126;1402;1
47127;1351;1
47127;1497;1
47128;1351;1
47129;1312;1
47129;1421;1
47130;1812;1
47131;182;1
47131;1471;1
47132;1471;1
47133;1576;1
47134;373;1
47134;1351;1
47135;1500;1
47136;1238;1
47137;44;1
47138;1709;1
47139;1819;1
47140;1610;1
47141;324;1
47141;1238;1
47142;1580;1
47143;43;1
47143;1351;1
47144;1494;1
47145;1609;1
47146;1312;1
47147;1238;1
47148;1816;1
47149;1141;1
47150;1351;1
47151;1170;1
47152;1351;1
47153;1238;2
47154;1317;1
47155;1497;2
47156;1312;1
47157;1009;1
47157;1589;1
47158;69;1
47159;1351;1
47159;1421;1
47160;92;1
47161;21;1
47161;1317;1
47162;1238;1
47163;1240;1
47164;1317;1
47165;1351;1
47165;1605;1
47166;1589;1
47167;1238;1
47167;1622;1
47168;510;1
47169;1258;1
47169;1819;1
47170;1313;2
47170;1358;2
47170;1589;1
47170;1680;1
47170;1820;1
47171;1576;1
47172;1494;1
47172;1497;1
47173;1351;1
47174;1238;1
47175;1035;1
47175;1351;1
47176;43;1
47176;276;1
47176;1312;1
47176;1351;1
47177;1819;1
47178;1312;1
47178;1351;1
47178;1695;1
47179;1819;1
47180;795;1
47181;272;1
47181;1351;1
47182;1457;1
47183;1193;1
47184;1351;1
47185;518;1
47186;1734;1
47187;774;1
47188;363;1
47189;1494;1
47190;1688;1
47190;1820;1
47191;1238;1
47191;1286;1
47192;600;1
47192;1351;1
47193;1317;1
47194;600;1
47194;1351;1
47195;916;1
47196;998;1
47196;1071;2
47196;1566;1
47197;1602;1
47197;1775;1
47198;1049;1
47199;1328;1
47200;1679;1
47201;1312;1
47201;1351;1
47202;1562;1
47203;266;1
47203;780;1
47203;1351;1
47204;1497;1
47205;1514;1
47206;1312;1
47206;1566;1
47207;1071;1
47208;502;1
47208;1078;1
47208;1337;2
47209;1236;1
47209;1258;1
47210;1238;1
47211;1238;1
47212;548;1
47212;1494;1
47213;916;1
47213;1739;1
47214;1351;1
47215;780;1
47215;1351;2
47216;1812;1
47217;1238;1
47218;1238;1
47219;1049;1
47220;363;1
47220;1622;1
47221;208;2
47221;1351;1
47222;1337;1
47223;1351;1
47224;1714;1
47225;774;1
47226;1335;1
47226;1351;1
47227;1078;1
47227;1317;1
47227;1679;1
47228;1351;1
47229;1351;1
47230;1730;1
47231;1317;1
47231;1335;1
47232;1313;1
47233;1238;1
47234;1286;1
47235;916;1
47236;640;1
47236;1071;1
47237;1615;1
47238;92;1
47239;780;1
47239;1351;1
47240;1566;1
47241;867;2
47241;1695;1
47242;867;1
47243;1236;1
47243;1238;1
47244;1688;1
47245;363;1
47246;1402;1
47247;1351;1
47248;1351;1
47249;867;1
47249;1236;1
47250;1562;1
47251;1351;1
47252;1645;1
47253;780;1
47253;1351;1
47254;774;1
47254;1351;1
47255;1312;1
47256;1078;1
47256;1317;1
47257;867;1
47258;518;1
47258;830;1
47259;780;1
47260;1351;1
47261;1789;1
47262;1688;1
47263;1049;1
47264;1335;1
47264;1351;1
47265;208;1
47266;1317;1
47267;1312;1
47267;1457;1
47268;867;2
47268;1258;1
47269;1731;1
47270;1754;1
47271;1679;1
47272;1754;1
47273;1312;1
47274;1688;1
47275;1460;1
47276;518;1
47277;1317;1
47278;916;1
47279;1754;1
47280;795;1
47281;998;1
47282;92;1
47282;1351;1
47283;92;1
47283;1351;1
47284;1238;1
47285;1754;1
47286;688;1
47287;1351;1
47288;1351;1
47289;497;1
47289;1615;1
47290;1351;1
47291;1238;1
47291;1754;1
47292;867;1
47292;1754;1
47293;208;2
47293;1351;2
47293;1497;2
47294;1351;1
47294;1566;1
47295;1615;1
47296;1328;1
47296;1351;1
47297;774;1
47298;1242;1
47298;1286;1
47299;916;1
47299;1714;1
47300;600;1
47301;1358;1
47302;793;1
47302;1707;1
47303;1242;1
47303;1775;1
47304;1313;1
47304;1351;1
47304;1358;1
47305;208;2
47306;838;1
47307;774;1
47308;1316;1
47309;208;1
47309;1727;1
47310;774;1
47311;1688;1
47312;652;1
47312;1351;1
47313;1821;1
47314;450;1
47314;1775;1
47315;1460;1
47316;1351;1
47317;450;1
47317;1317;1
47317;1789;1
47318;1049;1
47318;1238;1
47319;1458;1
47320;1039;1
47320;1066;1
47321;1242;1
47321;1798;1
47322;1494;2
47323;1296;1
47324;1317;1
47324;1460;1
47325;1317;1
47326;1286;1
47326;1598;1
47327;1233;1
47327;1412;1
47327;1820;1
47328;1458;1
47329;1509;1
47330;450;1
47330;1317;1
47330;1615;1
47331;450;1
47331;1351;1
47332;43;1
47332;1286;1
47333;572;1
47333;1467;1
47334;1066;1
47335;1570;1
47336;1313;1
47336;1351;1
47337;1467;1
47338;1351;1
47338;1807;1
47339;1351;1
47339;1821;1
47340;1316;1
47340;1819;1
47341;480;1
47342;1351;1
47343;1129;1
47344;1562;1
47345;1817;1
47346;1351;2
47347;212;2
47347;1351;2
47348;1141;1
47349;1467;1
47349;1754;1
47350;1590;1
47351;793;1
47351;867;1
47352;227;1
47352;1408;1
47353;1451;1
47354;450;1
47354;1078;1
47355;774;1
47355;1680;1
47356;1408;1
47357;1688;1
47358;1408;1
47359;916;1
47359;1286;1
47360;446;1
47360;998;1
47361;418;1
47361;426;1
47361;1317;1
47362;1408;1
47363;450;1
47364;1296;1
47365;1049;1
47366;450;1
47367;1312;1
47368;1808;1
47369;781;1
47370;43;1
47371;53;1
47371;363;1
47372;450;1
47373;867;1
47373;1066;1
47374;43;1
47375;781;1
47375;1494;1
47376;450;1
47377;1066;1
47377;1451;1
47378;793;1
47378;1039;1
47379;780;1
47379;1351;2
47380;363;2
47380;795;1
47381;43;1
47382;774;1
47382;1351;1
47383;1317;1
47383;1335;1
47384;1821;1
47385;1313;1
47386;306;1
47387;1688;1
47387;1817;1
47387;1820;1
47388;1458;1
47389;867;1
47389;1772;1
47390;244;1
47391;1412;1
47391;1590;1
47392;1804;1
47393;1312;1
47393;1351;1
47394;418;1
47395;1238;1
47396;1351;1
47397;1351;1
47398;1129;1
47399;497;1
47399;1071;1
47400;1679;1
47401;1141;1
47402;1078;1
47402;1351;2
47403;1317;1
47403;1671;1
47404;1312;1
47405;793;1
47405;1316;2
47406;781;1
47407;1066;1
47407;1238;1
47408;793;1
47408;1316;1
47409;1688;1
47410;1317;1
47411;1402;1
47412;867;1
47413;1066;1
47414;1351;1
47415;130;1
47415;1775;1
47416;1071;2
47416;1821;1
47417;1238;2
47417;1697;1
47418;1238;1
47419;418;1
47419;446;1
47420;78;1
47420;208;2
47420;497;1
47420;1328;1
47420;1351;1
47420;1776;1
47421;450;1
47421;1078;1
47422;1497;1
47423;780;1
47423;1807;1
47424;1351;1
47425;496;2
47425;1351;1
47425;1670;1
47426;1351;1
47427;450;1
47427;1071;2
47428;1240;1
47429;1238;1
47430;518;1
47431;916;1
47431;1316;1
47432;1351;1
47433;1313;1
47434;418;1
47435;1590;1
47436;1313;1
47436;1351;1
47436;1817;1
47437;43;1
